Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI,, ,Date,Module,T,P,S,F,I,KI
25-July-2025,dsl,197,153,0,44,0,0,,,24-July-2025,dsl,197,121,0,76,0,0,,,23-July-2025,dsl,197,119,0,78,0,0,,,22-July-2025,dsl,197,114,0,83,0,0,,,21-July-2025,dsl,197,74,0,123,0,0
